Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
clearText,Chrome 69.0.3497.100,,2018-10-01 18:18:00,2018-10-01 18:18:00,0.092s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-01 18:18:00,2018-10-01 18:18:00,0.202s,PASSED
click,Chrome 69.0.3497.100,,2018-10-01 18:18:00,2018-10-01 18:18:05,5.081s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP8: Verify message displays: Your password has been reset.,2018-10-01 18:18:05,2018-10-01 18:18:05,0.053s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-01 18:18:05,2018-10-01 18:18:08,3.113s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-01 18:18:08,2018-10-01 18:18:09,0.818s,PASSED
verifyElementText,Chrome 69.0.3497.100,VP9: Verify message displays: Wrong Password when logging in with old password,2018-10-01 18:18:09,2018-10-01 18:18:10,0.662s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-01 18:18:10,2018-10-01 18:18:10,0.604s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP10: User can login successfully with username and new password,2018-10-01 18:18:10,2018-10-01 18:18:19,8.777s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-01 18:18:19,2018-10-01 18:18:20,0.889s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-10-01 18:18:20,2018-10-01 18:18:27,7.077s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-10-01 18:18:27,2018-10-01 18:18:28,0.839s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP11: Verify user can login with email and new password,2018-10-01 18:18:28,2018-10-01 18:18:37,8.498s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-10-01 18:18:37,2018-10-01 18:18:38,1.089s,PASSED
